Symbol,Direction,Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Reason,Balance,Risk_Dollars,R_Multiple,Streak_Len_Exit,Risk_At_Entry,Entry_Trend_Regime,Entry_Vol_Regime,Entry_Hour,Entry_DayOfWeek,Entry_Prob_Up,Entry_Prob_Down,Entry_Prob_Margin,Entry_Prob_Entropy,Entry_Mom_Rank,Entry_Vol_Rank,Entry_Vol_Intensity,Entry_Asset_DD
NG=F,SHORT,2025-02-18 09:00:00+00:00,2025-02-18 13:00:00+00:00,3.6029999256134033,3.65378566299166,3015.134173398624,-154.63337937712845,SL,101927.05444886338,153.12581229042914,-1.0098452838495966,-1,306.251624580859,RANGE,HIGH,9,1,0.44484672,0.39181733,0.0,0.0,0.03333333333333333,1.0,1.7310607516014158,-0.043789800101074805
NG=F,SHORT,2025-02-18 13:00:00+00:00,2025-02-18 15:00:00+00:00,3.688999891281128,3.7458927631378174,2684.581997793957,-154.07587058816392,SL,101772.97857827522,152.73357958926695,-1.0087884471935162,-2,305.4671591785339,BEAR,HIGH,13,1,0.45838445,0.45060483,0.0,0.0,0.13333333333333333,1.0,1.6764923821193631,-0.02096602933776137
NG=F,SHORT,2025-02-18 15:00:00+00:00,2025-02-18 16:00:00+00:00,3.756999969482422,3.81132139478411,2809.513063160933,-154.02151052619354,SL,101618.95706774903,152.61675399461308,-1.009204471296972,-3,305.23350798922684,BEAR,HIGH,15,1,0.44928423,0.44576317,0.0,0.0,1.0,1.0,1.81163499045938,-0.0029192989152143634
NG=F,SHORT,2025-02-18 16:00:00+00:00,2025-02-18 18:00:00+00:00,3.8429999351501465,3.9051428096635,2450.756293776273,-153.52241897383823,SL,101465.43464877519,152.29704082695008,-1.0080459747624413,-4,304.59408165390107,BEAR,HIGH,16,1,0.45408326,0.45119587,0.0,0.0,1.0,1.0,2.275133999084855,0.0
NG=F,SHORT,2025-02-18 18:00:00+00:00,2025-02-19 11:00:00+00:00,3.986999988555908,4.065750028405871,1928.8761292723768,-152.8635101104778,SL,101312.57113866472,151.8990720458416,-1.006349203136311,-5,303.7981440916822,RANGE,HIGH,18,1,0.47155124,0.4167072,0.0,0.0,1.0,1.0,2.76158883959904,0.0
ETH-USD,SHORT,2025-02-19 11:00:00+00:00,2025-02-20 14:00:00+00:00,2725.419677734375,2752.964102608817,11.031356183968938,-303.8578773506359,SL,101008.71326131409,303.8523616725439,-1.0000181524937362,-6,303.8523616725432,RANGE,NORMAL,11,2,0.3742613,0.46214157,0.0,0.0,0.9666666666666667,0.9666666666666667,-0.9054181335044859,-0.04574530222715467
NG=F,SHORT,2025-02-20 16:00:00+00:00,2025-02-21 08:00:00+00:00,4.078999996185303,4.1857141596930365,1419.8028163430279,-152.2229713001423,SL,100856.49029001394,151.5130698919708,-1.0046854136654855,-7,303.02613978394226,RANGE,HIGH,16,3,0.42090714,0.47297525,0.0,0.0,1.0,1.0,1.5528926207349523,-0.07084279721157782
NG=F,SHORT,2025-02-21 08:00:00+00:00,2025-02-24 00:00:00+00:00,4.315000057220459,4.049714463097708,1138.4746319479734,301.4516818140239,TP,101157.94197182797,151.01045956499843,1.9962304775602122,1,302.02091912999776,RANGE,HIGH,8,4,0.4776677,0.38864213,0.0,0.0,0.9333333333333333,1.0,2.4739597738923793,-0.01708423953214777
ETH-USD,LONG,2025-02-24 00:00:00+00:00,2025-02-24 03:00:00+00:00,2807.9599609375,2718.6225934709823,1.698876358081172,-151.77399092025595,SL,101006.16798090772,151.7731414820769,-1.0000055967621857,-1,303.5462829641545,RANGE,HIGH,0,0,0.53161114,0.31664044,0.0,0.0,1.0,1.0,4.662641093508953,-0.011268784459524062
NG=F,LONG,2025-02-24 03:00:00+00:00,2025-02-25 10:00:00+00:00,4.035999774932861,3.996000051498413,1135.858936247817,-46.00197277858316,TimeExit,100960.16600812913,151.51539685929072,-0.3036125287075891,-2,303.0307937185812,RANGE,HIGH,3,0,0.4326418,0.37579688,0.0,0.0,0.1,0.9666666666666667,2.7582080300633725,-0.08063783651914513
NG=F,SHORT,2025-02-25 10:00:00+00:00,2025-02-25 11:00:00+00:00,3.996000051498413,4.042821432862963,6468.886499835615,-306.1166450627112,SL,100654.04936306643,302.88220181279337,-1.0106788818575645,-3,302.8822018127918,RANGE,LOW,10,1,0.41457507,0.40531638,0.0,0.0,0.3333333333333333,0.9333333333333333,-1.0761854767144836,-0.08974939110934377
NG=F,SHORT,2025-02-25 11:00:00+00:00,2025-02-25 18:00:00+00:00,4.0320000648498535,4.081178622586386,6144.585606641694,-305.25415082661846,SL,100348.79521223981,302.1818580232976,-1.0101670326055245,-4,302.18185802329833,RANGE,LOW,11,1,0.4298711,0.47980532,0.0,0.0,1.0,0.9333333333333333,-0.997418329743943,-0.08154893223774473
NG=F,SHORT,2025-02-25 18:00:00+00:00,2025-02-26 01:00:00+00:00,4.122000217437744,4.186071651322501,4687.004628346275,-302.6466094768105,SL,100046.148602763,300.3031071626374,-1.0078037897653318,-5,300.30310716263796,RANGE,NORMAL,18,1,0.42601398,0.439627,0.0,0.0,1.0,0.9333333333333333,-0.6656539508839173,-0.061047757904010624
BTC-USD,LONG,2025-02-26 01:00:00+00:00,2025-02-26 13:00:00+00:00,88691.546875,87076.7265625,0.09284352051551245,-149.92564923422023,SL,99896.22295352878,149.92560281245997,-1.0000003096319734,-6,299.85120562491994,BEAR,HIGH,1,2,0.41823635,0.356773,0.0,0.0,0.03333333333333333,0.9666666666666667,2.3579995123031807,-0.10765909856930134
ETH-USD,LONG,2025-02-26 13:00:00+00:00,2025-02-26 14:00:00+00:00,2412.598876953125,2378.673985072545,8.833694349346548,-299.68654255484824,SL,99596.53641097393,299.68212570767355,-1.0000147384404867,-7,299.6821257076753,RANGE,NORMAL,13,2,0.4465772,0.45944393,0.0,0.0,0.1,0.9666666666666667,-0.07045001726704025,-0.1504822528078258
ETH-USD,LONG,2025-02-26 14:00:00+00:00,2025-02-26 16:00:00+00:00,2427.158447265625,2389.44384765625,7.956454963079866,-300.0784914700632,SL,99296.45791950387,300.0745132425817,-1.000013257465416,-8,300.0745132425817,RANGE,NORMAL,14,2,0.45005417,0.45952684,0.0,0.0,0.9333333333333333,0.9666666666666667,-0.04752169971519366,-0.14535557655421605
CL=F,SHORT,2025-02-26 16:00:00+00:00,2025-02-27 09:00:00+00:00,68.75,69.19142968314034,675.2134047280299,-298.39684600356975,SL,98998.0610735003,298.0592393012057,-1.0011326832315468,-9,298.0592393012084,BEAR,LOW,16,2,0.2968403,0.4305309,0.0,0.0,0.16666666666666666,0.8333333333333334,-1.6267348543345117,-0.061433447098976135
BTC-USD,SHORT,2025-02-27 09:00:00+00:00,2025-02-28 01:00:00+00:00,86044.6171875,82449.69810267857,0.08254845607984526,296.7549789097517,TP,99294.81605241005,148.37751009198928,1.9999997218296302,1,296.7550201839792,BEAR,HIGH,9,3,0.45050043,0.3424316,0.0,0.0,0.1,0.9333333333333333,2.4300827137720895,-0.13429031322943497
BTC-USD,LONG,2025-02-28 01:00:00+00:00,2025-02-28 02:00:00+00:00,82081.1875,80544.630859375,0.09696216213147556,-148.98790259355772,SL,99145.8281498165,148.98785411247667,-1.0000003254029084,-1,297.97570822495334,BEAR,HIGH,1,4,0.50604427,0.35689938,0.0,0.0,0.06666666666666667,0.9666666666666667,2.8526600115134157,-0.1741670607292337
BTC-USD,LONG,2025-02-28 02:00:00+00:00,2025-02-28 07:00:00+00:00,80687.6015625,78885.48800223214,0.0825361618155091,-148.7395776882718,SL,98997.08857212822,148.7395364201909,-1.0000002774519936,-2,297.4790728403821,BEAR,HIGH,2,4,0.48291808,0.3835387,0.0,0.0,0.06666666666666667,0.9666666666666667,2.8639445768959226,-0.1881881684391098
NG=F,LONG,2025-02-28 07:00:00+00:00,2025-02-28 11:00:00+00:00,3.937999963760376,3.897285691329411,7295.519543224732,-300.6795299798921,SL,98696.40904214833,297.03177020827974,-1.0122807057610521,-3,297.0317702082802,BEAR,NORMAL,7,4,0.48529482,0.3669218,0.0,0.0,0.9333333333333333,0.9333333333333333,-0.5645186585295086,-0.10296125659955135
NG=F,LONG,2025-02-28 11:00:00+00:00,2025-02-28 16:00:00+00:00,3.8989999294281006,3.867071347577231,9275.00289745406,-300.77519062714026,SL,98395.63385152118,296.1376891784132,-1.0156599501454646,-4,296.137689178412,BEAR,LOW,11,4,0.48462278,0.40007547,0.0,0.0,0.2,0.9333333333333333,-1.7408357414066433,-0.11184509156957312
NG=F,LONG,2025-02-28 16:00:00+00:00,2025-03-03 00:00:00+00:00,3.8529999256134033,3.80617846761431,6296.45656540986,-297.957504903158,SL,98097.67634661803,294.8092766204531,-1.0106788643790134,-5,294.80927662045235,BEAR,LOW,16,4,0.4829152,0.4000183,0.0,0.0,0.03333333333333333,0.9333333333333333,-1.930307830762597,-0.12232345266609002
NG=F,LONG,2025-03-03 00:00:00+00:00,2025-03-03 12:00:00+00:00,3.759999990463257,3.8671430008752004,5477.355737338458,584.1217049269038,TP,98681.79805154493,293.4301913977877,1.99066668001808,1,293.43019139778704,BEAR,LOW,0,0,0.44193062,0.335443,0.0,0.0,0.03333333333333333,0.9333333333333333,-1.3389095425943467,-0.14350794878877382
NG=F,LONG,2025-03-03 12:00:00+00:00,2025-03-03 15:00:00+00:00,3.872999906539917,3.945214169366019,8201.976719444774,588.1987141518324,TP,99269.99676569676,296.1498512557774,1.98615232004226,2,296.1498512557779,BEAR,LOW,12,0,0.4616129,0.42623952,0.0,0.0,0.03333333333333333,0.9333333333333333,-1.1199042182331802,-0.11776764821625418
NG=F,LONG,2025-03-03 15:00:00+00:00,2025-03-03 16:00:00+00:00,3.989000082015991,4.0813572236469815,6472.692443536142,594.56302651974,TP,99864.5597922165,298.899686370754,1.9891724669869553,3,298.8996863707536,RANGE,NORMAL,15,0,0.46415904,0.42105535,0.0,0.0,0.9333333333333333,0.9333333333333333,-0.8783816764421344,-0.09134391723583901
NG=F,LONG,2025-03-03 16:00:00+00:00,2025-03-03 17:00:00+00:00,4.113999843597412,4.051535563809531,4806.542977095788,-302.64051682233446,SL,99561.91927539418,300.2372453337866,-1.0080045748017574,-1,300.23724533378595,RANGE,NORMAL,16,0,0.44435918,0.42167705,0.0,0.0,0.9666666666666667,0.9333333333333333,-0.03973014096827241,-0.06287016657910172
NG=F,LONG,2025-03-03 17:00:00+00:00,2025-03-04 13:00:00+00:00,4.067999839782715,4.21778552872794,3991.4410848705143,595.8650322391707,TP,100157.78430763335,298.93037639080296,1.9933237947694342,1,298.93037639080376,RANGE,NORMAL,17,0,0.4801116,0.3849329,0.0,0.0,0.9666666666666667,0.9333333333333333,0.09169457410164414,-0.07334852767561861
BTC-USD,SHORT,2025-03-04 13:00:00+00:00,2025-03-04 14:00:00+00:00,82667.4921875,84112.00892857143,0.10443467221153253,-150.85768457520263,SL,100006.92662305816,150.85763235786652,-1.0000003461365214,-1,301.7152647157317,BEAR,HIGH,13,1,0.39593416,0.51391506,0.0,0.0,0.06666666666666667,0.9666666666666667,0.49293023700339944,-0.16826814846768356
BTC-USD,SHORT,2025-03-04 14:00:00+00:00,2025-03-04 17:00:00+00:00,83668.90625,85293.67327008929,0.09237004510908578,-150.07984912242512,SL,99856.84677393573,150.07980293740258,-1.0000003077364286,-2,300.1596058748044,BEAR,HIGH,14,1,0.39158636,0.5099836,0.0,0.0,0.06666666666666667,0.9333333333333333,0.5614954606352761,-0.158192749416452
RTY=F,LONG,2025-03-04 17:00:00+00:00,2025-03-04 20:00:00+00:00,2074.60009765625,2109.6143624441966,17.11146480470667,599.1368038492253,TP,100455.98357778495,299.5726797908138,1.9999714402114095,1,299.5726797908127,BEAR,NORMAL,17,1,0.4767111,0.3409542,0.0,0.0,0.1,0.8666666666666667,0.1687661917082361,-0.09823523881018648
BTC-USD,SHORT,2025-03-04 20:00:00+00:00,2025-03-04 21:00:00+00:00,86717.046875,88677.58956473214,0.07650725521575527,-149.99577817834813,SL,100305.9877996066,149.9957399247205,-1.000000255031427,-1,299.99147984944074,RANGE,HIGH,20,1,0.42302656,0.45437413,0.0,0.0,0.9,0.9333333333333333,0.5569082422052857,-0.12752488253581773
BTC-USD,SHORT,2025-03-04 21:00:00+00:00,2025-03-05 10:00:00+00:00,87414.578125,89525.46484375,0.07134628529654743,-150.60396173777303,SL,100155.38383786884,150.60392606463037,-1.0000002368672822,-2,301.20785212926074,RANGE,HIGH,21,1,0.45027408,0.43039984,0.0,0.0,0.9333333333333333,0.9333333333333333,0.18536856437095192,-0.12050690070629422
ETH-USD,SHORT,2025-03-05 10:00:00+00:00,2025-03-06 01:00:00+00:00,2238.52685546875,2282.652814592634,3.4035008709421164,-150.18444205973108,SL,100005.1993958091,150.1827403092956,-1.0000113311984584,-3,300.36548061859037,RANGE,HIGH,10,2,0.4337975,0.45670426,0.0,0.0,0.9666666666666667,0.9666666666666667,-0.5273544268641064,-0.2117760190253366
RTY=F,LONG,2025-03-06 14:00:00+00:00,2025-03-06 15:00:00+00:00,2069.800048828125,2093.6285574776784,25.181231658242964,600.0186057590223,TP,100605.21800156812,300.0155981874257,1.999958033462576,1,300.0155981874273,RANGE,NORMAL,14,3,0.47713104,0.40696797,0.0,0.0,0.13333333333333333,0.8666666666666667,-1.3783324227960811,-0.0930680513925547
NG=F,SHORT,2025-03-06 15:00:00+00:00,2025-03-07 14:00:00+00:00,4.308000087738037,4.14900016784668,3794.403077508955,601.4125838206894,TP,101206.63058538882,301.65489267972197,1.9937106886551683,2,301.65489267972197,RANGE,NORMAL,15,3,0.44762436,0.46801332,0.0,0.0,0.03333333333333333,0.9333333333333333,-0.7585225383533615,-0.04160173583581439
NG=F,LONG,2025-03-07 14:00:00+00:00,2025-03-07 18:00:00+00:00,4.203000068664551,4.311428649084909,5589.133234365315,603.2272157652923,TP,101809.85780115411,303.01089119123503,1.9907773393682602,3,303.0108911912372,BEAR,LOW,14,4,0.47665855,0.43542457,0.0,0.0,0.03333333333333333,0.9,-1.5311645833744756,-0.06496102877168652
RTY=F,LONG,2025-03-07 18:00:00+00:00,2025-03-10 00:00:00+00:00,2080.300048828125,2056.4715009416855,6.399073999526202,-152.48384076358005,SL,101657.37396039053,152.48064122658027,-1.0000209832341602,-1,304.96128245316305,BEAR,HIGH,18,4,0.48350275,0.3540514,0.0,0.0,0.7666666666666667,0.8666666666666667,0.9841172637299985,-0.054709821881732235
NG=F,SHORT,2025-03-10 00:00:00+00:00,2025-03-11 07:00:00+00:00,4.6519999504089355,4.494999885559082,1241.1739318520667,194.2438008247961,TimeExit,101851.61776121533,152.5314522942801,1.2734671958019521,1,305.0629045885608,RANGE,HIGH,0,0,0.5237917,0.3212912,0.0,0.0,1.0,1.0,2.2463594039389077,0.0
NG=F,SHORT,2025-03-11 07:00:00+00:00,2025-03-11 11:00:00+00:00,4.494999885559082,4.549535683223179,2801.432528103474,-154.1790737863225,SL,101697.438687429,152.77835752227077,-1.0091682898466006,-1,305.55671504454375,RANGE,HIGH,7,1,0.45985672,0.42102745,0.0,0.0,0.06666666666666667,0.9333333333333333,0.414247143664007,-0.033956586399247035
NG=F,SHORT,2025-03-11 11:00:00+00:00,2025-03-11 13:00:00+00:00,4.557000160217285,4.444928475788662,5443.547780695301,607.3457951598692,TP,102304.78448258888,305.03378452511083,1.9910771395549192,1,305.03378452510947,RANGE,NORMAL,11,1,0.42717606,0.4796418,0.0,0.0,0.36666666666666664,0.9333333333333333,-0.6599654140440906,-0.020631790292484742
NQ=F,LONG,2025-03-11 13:00:00+00:00,2025-03-11 14:00:00+00:00,19521.0,19357.821428571428,0.9412969160611069,-153.59995670143033,SL,102151.18452588744,153.5994860529723,-1.000003064127818,-1,307.1989721059427,BEAR,HIGH,13,1,0.42483237,0.43983564,0.0,0.0,0.13333333333333333,0.9,0.22383382317837838,-0.08573168161487488
BTC-USD,SHORT,2025-03-11 14:00:00+00:00,2025-03-11 15:00:00+00:00,79742.0,81009.31166294643,0.12085923333232595,-153.16637640643785,SL,101998.018149481,153.16631597682118,-1.0000003945359415,-2,306.3326319536408,RANGE,HIGH,14,1,0.42394444,0.48515728,0.0,0.0,0.13333333333333333,0.9666666666666667,-0.5646184600670289,-0.14669077930631236
RTY=F,LONG,2025-03-11 15:00:00+00:00,2025-03-11 17:00:00+00:00,2020.9000244140625,2002.750034877232,8.42683033362531,-152.95109579911113,SL,101845.06705368188,152.9468823839443,-1.0000275482252474,-3,305.89376476788806,BEAR,HIGH,15,1,0.4661285,0.387939,0.0,0.0,0.13333333333333333,0.8666666666666667,0.3393358364770146,-0.08157602522091267
NG=F,LONG,2025-03-11 17:00:00+00:00,2025-03-11 19:00:00+00:00,4.474999904632568,4.373214057513645,3003.695236721149,-307.2355117750967,SL,101537.83154190678,305.73366415673615,-1.0049122742910988,-4,305.733664156735,BEAR,NORMAL,17,1,0.46301773,0.40303716,0.0,0.0,0.1,0.9666666666666667,0.08735807176187116,-0.038254884583474036
RTY=F,LONG,2025-03-11 19:00:00+00:00,2025-03-12 12:00:00+00:00,2024.0999755859375,2073.4928065708705,6.169948787906319,304.7481526923549,TP,101842.57969459913,152.37561883337443,1.9999797541469062,1,304.7512376667492,RANGE,HIGH,19,1,0.46268067,0.37472612,0.0,0.0,0.6666666666666666,0.8666666666666667,2.5079407004538403,-0.08012176630712764
NG=F,LONG,2025-03-12 12:00:00+00:00,2025-03-12 13:00:00+00:00,4.235000133514404,4.183250001498631,5895.178063532865,-308.02383207608483,SL,101534.55586252305,305.0762430443184,-1.0096618111012277,-1,305.0762430443161,BEAR,LOW,12,2,0.45889375,0.44560575,0.0,0.0,0.03333333333333333,0.9333333333333333,-1.1413953868594042,-0.08983446279419816
NG=F,LONG,2025-03-12 13:00:00+00:00,2025-03-12 16:00:00+00:00,4.183000087738037,4.125357116971697,5284.392640536485,-307.25028681657363,SL,101227.30557570647,304.6080904963054,-1.0086740845128677,-2,304.6080904963068,BEAR,NORMAL,13,2,0.44190094,0.4653057,0.0,0.0,0.03333333333333333,0.9333333333333333,-1.0448721658018396,-0.10101005856909084
NG=F,SHORT,2025-03-12 16:00:00+00:00,2025-03-12 17:00:00+00:00,4.103000164031982,4.171250173023769,4444.474353107367,-305.55765173989727,SL,100921.74792396657,303.3354145633436,-1.007326006360822,-3,303.3354145633419,BEAR,NORMAL,16,2,0.44650143,0.41575482,0.0,0.0,0.03333333333333333,0.9333333333333333,-1.0184022452260948,-0.11820325130599896
NG=F,SHORT,2025-03-12 17:00:00+00:00,2025-03-13 12:00:00+00:00,4.136000156402588,3.990285907472883,4162.144966538953,604.4027552525051,TP,101526.15067921908,303.24191386788823,1.9931372531695009,1,303.2419138678877,BEAR,NORMAL,17,2,0.4439555,0.40885538,0.0,0.0,0.03333333333333333,0.9333333333333333,-0.9303711810673538,-0.11111105417804867
ETH-USD,SHORT,2025-03-13 12:00:00+00:00,2025-03-13 17:00:00+00:00,1894.5076904296875,1845.4899379185267,12.43582305798063,609.5698790171521,TP,102135.72055823624,304.78804846434053,1.9999795992278557,2,304.7880484643402,BEAR,LOW,12,3,0.41894025,0.4894726,0.0,0.0,0.06666666666666667,0.9666666666666667,-1.6204400936172696,-0.231670205384237
NG=F,LONG,2025-03-13 17:00:00+00:00,2025-03-13 18:00:00+00:00,4.169000148773193,4.076964437961578,1668.9198253907398,-154.43468233012848,SL,101981.2858759061,153.60022241743312,-1.0054326738566015,-1,307.20044483486623,RANGE,HIGH,17,3,0.48047635,0.39414877,0.0,0.0,0.9666666666666667,1.0,0.3970767762859069,-0.1040188570500985
NG=F,LONG,2025-03-13 18:00:00+00:00,2025-03-14 13:00:00+00:00,4.068999767303467,3.965392598084041,1476.2804838789507,-153.69138215052175,SL,101827.59449375559,152.95324190858227,-1.0048259208678993,-2,305.9064838171643,RANGE,HIGH,18,3,0.46239123,0.3777538,0.0,0.0,0.06666666666666667,1.0,0.7515291261260018,-0.12551045045074594
NG=F,LONG,2025-03-14 13:00:00+00:00,2025-03-14 17:00:00+00:00,3.9790000915527344,4.08442873614175,5796.247585733531,608.1924028733746,TP,102435.78689662897,305.54526333312066,1.9905149117310745,1,305.5452633331196,BEAR,NORMAL,13,4,0.46732983,0.42787802,0.0,0.0,0.43333333333333335,0.9666666666666667,-0.8334509181898094,-0.14485274104001133
NG=F,LONG,2025-03-14 17:00:00+00:00,2025-03-17 00:00:00+00:00,4.103000164031982,4.132999897003174,3933.287626699824,116.03093468653599,TimeExit,102551.81783131551,307.63898884348316,0.3771658953981571,1,307.63898884348265,BEAR,NORMAL,17,4,0.48155355,0.39746064,0.0,0.0,0.03333333333333333,1.0,-0.9350363508064018,-0.11820325130599896
NG=F,SHORT,2025-03-17 01:00:00+00:00,2025-03-17 18:00:00+00:00,4.156000137329102,3.987357497215271,3648.608125279407,613.4866029252534,TP,103165.30443424077,307.65545349394654,1.9940703015600028,2,307.65545349394654,RANGE,NORMAL,1,0,0.4375631,0.38350567,0.0,0.0,1.0,1.0,-0.9017910550520627,-0.10681275599382167
NG=F,SHORT,2025-03-17 18:00:00+00:00,2025-03-18 12:00:00+00:00,3.989000082015991,4.068285746233804,3903.396784568138,-311.4351051624437,SL,102853.86932907833,309.4834067701596,-1.0063063102886596,-1,309.4834067701591,RANGE,NORMAL,18,0,0.46955737,0.4254971,0.0,0.0,0.06666666666666667,1.0,0.013828799990140684,-0.14270359194789772
NG=F,SHORT,2025-03-18 12:00:00+00:00,2025-03-18 14:00:00+00:00,4.065999984741211,4.106178530624935,7680.572380037398,-312.4345159746149,SL,102541.43481310371,308.5942297845962,-1.012444452356414,-2,308.59422978459327,BEAR,NORMAL,12,1,0.4399021,0.45538956,0.0,0.0,0.03333333333333333,1.0,-0.6753712764081323,-0.1261551490625994
RTY=F,LONG,2025-03-18 14:00:00+00:00,2025-03-19 23:00:00+00:00,2065.10009765625,2109.0,4.527969650711996,198.77516149689507,TimeExit,102740.20997460061,153.93517581934378,1.2912913532523254,1,307.870351638687,RANGE,HIGH,14,1,0.46082357,0.4209629,0.0,0.0,0.8333333333333334,0.9,1.2976018012676562,-0.018581814667303576
NG=F,SHORT,2025-03-20 14:00:00+00:00,2025-03-21 07:00:00+00:00,4.070000171661377,3.948500088282994,5073.587134321909,613.9044662804423,TP,103354.11444088105,308.2206299238005,1.9917695529731871,2,308.2206299238018,RANGE,NORMAL,14,3,0.45525676,0.47684318,0.0,0.0,0.03333333333333333,1.0,-0.24563663979598627,-0.12529544843394913
NG=F,SHORT,2025-03-21 07:00:00+00:00,2025-03-21 12:00:00+00:00,3.9079999923706055,3.98964296068464,3805.427490154308,-312.589109745102,SL,103041.52533113596,310.68639600002484,-1.0061242261314751,-1,310.6863960000244,RANGE,NORMAL,7,4,0.4521508,0.37746698,0.0,0.0,0.03333333333333333,1.0,-0.4207366977604466,-0.16011173546184643
NG=F,LONG,2025-03-21 12:00:00+00:00,2025-03-24 00:00:00+00:00,3.98799991607666,3.894785565989358,3316.5391520346234,-310.8073111720162,SL,102730.71801996394,309.14904159599894,-1.0053639809700083,-2,309.14904159599934,BEAR,NORMAL,12,4,0.49452063,0.41200897,0.0,0.0,0.06666666666666667,1.0,0.09350874084534445,-0.14291854272493842
NG=F,SHORT,2025-03-24 00:00:00+00:00,2025-03-24 13:00:00+00:00,3.9079999923706055,4.002928555011749,1624.0033493479855,-154.97630535268155,SL,102575.74171461126,154.16430367800757,-1.0052671186215063,-3,308.32860735601514,BEAR,HIGH,0,0,0.43576613,0.42082572,0.0,0.0,0.03333333333333333,1.0,0.5566819334388462,-0.15812153697285458
NG=F,SHORT,2025-03-24 13:00:00+00:00,2025-03-25 15:00:00+00:00,3.9800000190734863,3.8786427634102956,6074.382483860665,612.6455471707428,TP,103188.387261782,307.84136920633523,1.9901339080911769,1,307.84136920633597,BEAR,NORMAL,13,0,0.4523243,0.46142673,0.0,0.0,0.03333333333333333,1.0,-0.3069147309103761,-0.12776685454168302
NG=F,SHORT,2025-03-25 15:00:00+00:00,2025-03-26 08:00:00+00:00,3.871999979019165,3.9254641703196933,5792.574773228818,-312.59161318513407,SL,102875.79564859686,309.69532579851966,-1.0093520539231473,-1,309.6953257985204,BEAR,LOW,15,1,0.4593696,0.412079,0.0,0.0,0.03333333333333333,1.0,-0.9284382129573737,-0.1155778503138597
NG=F,SHORT,2025-03-26 08:00:00+00:00,2025-03-26 11:00:00+00:00,3.921999931335449,3.8463570390428816,8161.937415191283,613.3115840883962,TP,103489.10723268526,308.69627639799774,1.9867799872573204,1,308.69627639799614,BEAR,NORMAL,8,2,0.38027877,0.43204027,0.0,0.0,0.43333333333333335,1.0,-0.5178639552496643,-0.07347032479900295
NG=F,SHORT,2025-03-26 11:00:00+00:00,2025-03-26 13:00:00+00:00,3.8450000286102295,3.8821785875729153,8351.931886830096,-314.68875805026386,SL,103174.418474635,310.5127921068488,-1.0134486116178367,-1,310.51279210684777,BEAR,NORMAL,11,2,0.46309677,0.44170272,0.0,0.0,0.03333333333333333,1.0,-0.6650873717219294,-0.0916607113649236
NG=F,SHORT,2025-03-26 13:00:00+00:00,2025-03-26 16:00:00+00:00,3.877000093460083,3.9186786328043257,7429.855735931201,-313.3804624800215,SL,102861.03801215497,309.66553461205586,-1.0119965816428995,-2,309.6655346120554,BEAR,NORMAL,13,2,0.46423152,0.4382831,0.0,0.0,0.06666666666666667,1.0,-0.5235413687408096,-0.0841010453244273
NG=F,SHORT,2025-03-26 16:00:00+00:00,2025-03-27 06:00:00+00:00,3.9089999198913574,3.8097857236862183,6225.117069003306,614.5074277495531,TP,103475.54543990453,308.8099931420274,1.9899207972422377,1,308.8099931420274,RANGE,LOW,16,2,0.44358644,0.42380935,0.0,0.0,0.9666666666666667,0.9666666666666667,-1.1545214570286308,-0.07654143560771787
NG=F,SHORT,2025-03-27 06:00:00+00:00,2025-03-27 13:00:00+00:00,3.7829999923706055,3.8393571376800537,5517.245510354913,-313.6948296901502,SL,103161.85061021437,310.93620693497274,-1.0088719894745302,-1,310.93620693497274,BEAR,NORMAL,6,3,0.49957407,0.38046464,0.0,0.0,0.03333333333333333,1.0,-0.26848429478343944,-0.10630754319696523
NG=F,SHORT,2025-03-27 13:00:00+00:00,2025-03-27 16:00:00+00:00,3.8410000801086426,3.8975715211459567,5470.368590126105,-312.20181844375736,SL,102849.64879177061,309.4666341486943,-1.0088383818907884,-2,309.466634148695,BEAR,NORMAL,13,3,0.47908333,0.44564784,0.0,0.0,0.4,1.0,0.4939384682916974,-0.09260565553903888
NG=F,LONG,2025-03-27 16:00:00+00:00,2025-03-28 11:00:00+00:00,3.9159998893737793,3.845178484916687,4352.564375008877,-310.4310042155392,SL,102539.21778755507,308.25472202803473,-1.0070600124896272,-3,308.25472202803473,BEAR,NORMAL,16,3,0.46371824,0.3962568,0.0,0.0,0.9666666666666667,1.0,0.68901461063372,-0.07488776922206941
NG=F,LONG,2025-03-28 11:00:00+00:00,2025-03-28 17:00:00+00:00,3.8940000534057617,4.065214344433376,1800.4436277969517,307.3614574545427,TP,102846.5792450096,154.1308396342206,1.9941593660552626,1,308.2616792684405,RANGE,HIGH,11,4,0.4538283,0.43636334,0.0,0.0,0.9666666666666667,0.9666666666666667,2.040020464757067,-0.080084990341597
ETH-USD,SHORT,2025-03-28 19:00:00+00:00,2025-03-30 23:00:00+00:00,1874.64892578125,1809.2325875418526,4.716554702372644,308.5373794576781,TP,103155.11662446728,154.2698688675141,1.9999847132990558,2,308.53973773502884,BEAR,HIGH,19,4,0.35670295,0.41311717,0.0,0.0,0.03333333333333333,1.0,2.6753408265722523,-0.1066842074770108
